,Date,TweetID,User,Tweet,Langue,Hashtags,ReplyCount,RetweetCount,LikeCount,Quotecount,Media,Source,coordinates,place
10,2023-03-06 11:50:20+00:00,1632710200078606339,20220904saki,今週もしPSGが負けてしまったら一体どうすればいいのか…………………………………………？,ja,,0,0,0,0,,Twitter for iPhone,,
11,2023-03-06 11:50:01+00:00,1632710117933166594,Subzerosucker,@Aetos__351 @Bylucio__ @LaSueur_off @Therealboulox C'est vrai qu'il y'a des comptes Judo partout avec le PSG Judo,fr,,0,0,0,0,,Twitter for Android,,
12,2023-03-06 11:50:00+00:00,1632710115873652737,SbLePhoceen,@NaxMayana97610 @Sley1x @massiliagoat @ActuFoot_ Biensûr que le règne du psg depuis le Qatar est lié à l'argent. Il peut y avoir une exception année parce que ton club se raté mais les nombreux trophées des 10 dernières années c'est bien grâce au Qatar. Avant ça jouait le maintien.,fr,,0,0,0,0,,Twitter for Android,,
13,2023-03-06 11:49:54+00:00,1632710091454439424,DeadlineDayLive,"🚨 PSG are in the process of creating its own MMA team called 'PSG MMA'! 🥊⚔️ 

Khabib Nurmagomedov will be involved in the project. ⏳ 

(Source: @Therealboulox) https://t.co/IGZREPFPCk",en,,13,15,152,2,"[Photo(previewUrl='https://pbs.twimg.com/media/FqiNEB4XgAYPORP?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FqiNEB4XgAYPORP?format=jpg&name=orig', altText=None)]",TweetDeck,,
14,2023-03-06 11:49:53+00:00,1632710086962421762,KambizPsg,#NouvellePhotoDeProfil https://t.co/GPK5RlPY04,qme,['NouvellePhotoDeProfil'],0,0,1,0,"[Photo(previewUrl='https://pbs.twimg.com/media/FqiNJpSXsAUqxJh?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FqiNJpSXsAUqxJh?format=jpg&name=orig', altText=None)]",Twitter for Android,,
15,2023-03-06 11:49:48+00:00,1632710063876866052,poseidon31000,@jbarn1986bis @rudifoot @kevinOzoir @xtanza @NicolasCha13 @DaddyKLO @Lambert_psg @Johnnyblaze_63 Bon vous arretez vous deux ?,fr,,1,0,0,0,,Twitter for iPhone,,
16,2023-03-06 11:49:47+00:00,1632710062731939847,jayjayr01,"1.@FCBarcelona_es 
2. @ManCity 
3. @RBLeipzig 
4. @FCBarcelona_es 
5. @OfficialASRoma 
6. @PSG_English 
7. @Argentina @NGSuperEagles 
8. @FIFAWorldCup 2022
9. @TeamMessi Leo messi
10.@ManUtd 
11. @Camavinga
12.Right back 
13. @TrentAA to @FCBarcelona_es 
14 @neymarjr to @PSG_ https://t.co/1nLqLAjSSL",en,,0,0,0,0,"[Photo(previewUrl='https://pbs.twimg.com/media/FqiNJOBXsAAMCKi?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FqiNJOBXsAAMCKi?format=jpg&name=orig', altText=None)]",Twitter for iPhone,,
17,2023-03-06 11:49:44+00:00,1632710047905075201,huitparedes,@cpasmelo @PSG_inside reprendre une vidéo = sucer 😂😂😂😂😂 et j’espère vraiment pour toi que Leo sort un gros match mdr,fr,,1,0,0,0,,Twitter for iPhone,,
18,2023-03-06 11:49:39+00:00,1632710025713176576,le10sport,Zidane - PSG : Un conflit éclate au Qatar https://t.co/iW0jVSo0XU https://t.co/VSGlwz0r9v,fr,,0,0,0,0,"[Photo(previewUrl='https://pbs.twimg.com/media/FqiNHWgaMAIJvCY?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FqiNHWgaMAIJvCY?format=jpg&name=orig', altText=None)]",dlvr.it,,
19,2023-03-06 11:49:35+00:00,1632710012140240898,RobinDesBoisPsg,@ChicooQlf t gay,ht,,0,0,0,0,,Twitter for Android,,
20,2023-03-06 11:49:34+00:00,1632710007618691072,RaphJCB,"@boubyselim @PVSportFR Ba nan. Les clubs les plus riches cest le PSG city et MAN United.  Combien de ldc depuis 12 ans, donc l'arrivée du qatar,  pour ces 3 clubs.",fr,,0,0,0,0,,Twitter Web App,,
21,2023-03-06 11:49:32+00:00,1632709997699432448,ADmVEePsgUoBoZz,@mk00350 個人的に便所コオロギとか先に思い浮かぶので生理的に無理ですわ,ja,,0,0,0,0,,Twitter for Android,,
22,2023-03-06 11:49:28+00:00,1632709982788665345,Manash0606JB,@maksm127 @433 Better playing in PSG than getting trashed by Barça in every match.,en,,0,0,0,0,,Twitter for Android,,
23,2023-03-06 11:49:16+00:00,1632709931332931586,FYbwghBALbPxPSG,@labi1_takasaki よろしくお願いします。,ja,,0,0,0,0,,Twitter Web App,,
24,2023-03-06 11:49:14+00:00,1632709924634390530,Mariam_m912,J’aurais aimé un PSG basket,fr,,0,0,0,0,,Twitter for iPhone,,
25,2023-03-06 11:49:14+00:00,1632709920884772865,objctsam,"@SiwaYuhyuh Long story but he was accused of rape a week ago and was investigated and a couple days ago he was indicted for it, i suggest looking at @PSG_Report’s tweets they go into more details",en,,0,0,0,0,,Twitter for iPhone,,
26,2023-03-06 11:49:11+00:00,1632709909430108161,abysspsg,@Winston91 On a 2 beaux bébés à présenter pour les couleurs du @PSG_inside . @_ingalls_ et @Mas93140 https://t.co/aY0FM2IYgc,fr,,0,0,0,0,"[Video(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/1519972117730705408/pu/img/hqinY4eUxLIMQ2lD.jpg', variants=[VideoVariant(url='https://video.twimg.com/ext_tw_video/1519972117730705408/pu/vid/320x576/Xqs5pKBm6_g-urzw.mp4?tag=12', contentType='video/mp4', bitrate=632000), VideoVariant(url='https://video.twimg.com/ext_tw_video/1519972117730705408/pu/pl/z7qFz5GnlDBebsNr.m3u8?tag=12&container=fmp4', contentType='application/x-mpegURL', bitrate=None)], duration=8.567, views=2560, altText=None)]",Twitter for iPhone,,
27,2023-03-06 11:49:10+00:00,1632709906469126144,FCBarcaCulers_,@mullergoat_ I'm also pretty sure Bayern will have confidence from their last game against PSG.,en,,1,0,1,0,,Twitter for Android,,
28,2023-03-06 11:49:03+00:00,1632709875170942977,R30News,Trafic d'influence autour du PSG : Malik Naït-Liman veut faire annuler la procédure,fr,,0,0,0,0,,Microsoft Power Platform,,
29,2023-03-06 11:48:54+00:00,1632709837745188864,mamdwwy,"🇫🇷 French Women's Cup Semi Finals Draw :

Both Lyon and PSG will play at home in a one Legged Game the 18th of March.

Another Lyon 🆚 PSG  Cup final  ⁉️ https://t.co/dl5enYi8ti",en,,0,1,2,0,"[Photo(previewUrl='https://pbs.twimg.com/media/FqiMAqNWIAIKNWa?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FqiMAqNWIAIKNWa?format=jpg&name=orig', altText=None), Photo(previewUrl='https://pbs.twimg.com/media/FqiMNonWwAMWBfe?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FqiMNonWwAMWBfe?format=jpg&name=orig', altText=None)]",Twitter Web App,,
30,2023-03-06 11:48:51+00:00,1632709824562470912,what_a_zgeg2,@emma772756 @PSG_WorldNation Mdrrr,und,,0,0,0,0,,Twitter for iPhone,,
31,2023-03-06 11:48:48+00:00,1632709812441194496,Dynabondy107,@_nudenude_ เห้ย พูดได้เหรอว่าอยู่ที่เบอร์ 10 psg เป็นคนบราซิล ชื่อขึ้นต้นด้วยตัว N คนนั้น,th,,0,0,0,0,,Twitter for Android,,
32,2023-03-06 11:48:40+00:00,1632709781159804930,M10PSG,@Fahdmuteri صادق,ar,,0,0,0,0,,Twitter for iPhone,,
33,2023-03-06 11:48:39+00:00,1632709775321341952,Iud_hael_,@idreau_ @XboxGamePassFR @BruMokolo mon reuf,fr,,0,0,1,0,,Twitter for iPhone,,
34,2023-03-06 11:48:38+00:00,1632709773698252801,franck_7518,Ptdddddr Vsy moi j’me casse,fr,,0,0,0,0,,Twitter for iPhone,,
35,2023-03-06 11:48:33+00:00,1632709748712779782,marquigoatt,@BMoufick @sebsport12 @ActuFoot_ @MarioCortegana t’apprendras mon grand que le club a été fondé par initiative populaire et avec le système socios dont une bonne partie était des banlieusards donc si le PSG représente la capitale et les banlieues.,fr,,0,0,0,0,,Twitter for iPhone,,
36,2023-03-06 11:48:26+00:00,1632709723165171712,BatmanTecStrike,@RafaNadalGoat21 Ils oublient vite comment jouait le PSG sous blanc. C’était une possession très efficace des match contrôlés etc. Ca se fait pas en 6 mois non plus.,fr,,0,0,0,0,,Twitter for iPhone,,
37,2023-03-06 11:48:26+00:00,1632709719595917312,rudifoot,@jbarn1986bis @kevinOzoir @xtanza @NicolasCha13 @DaddyKLO @Lambert_psg @Johnnyblaze_63 Aïe j'imagine qu'il porte un long imperméable...,fr,,0,0,0,0,,Twitter for Android,,
38,2023-03-06 11:48:12+00:00,1632709660988809216,HalifChakir,@Rikeit19 @Plushbzh1 @DanielRiolo L’OM et le PSG font le plus de buzz en France. Je vois que ça.,fr,,0,0,0,0,,Twitter for iPhone,,
39,2023-03-06 11:48:11+00:00,1632709658421895169,SbLePhoceen,@NaxMayana97610 @Sley1x @massiliagoat @ActuFoot_ Sans Qatar pas de Mbappe et sans Mbappe pas de psg c'est pas plus compliqué. On l'a tous vu y'a pas longtemps. 5 milliards pour dépendre que d'un seul joueur c'est une dinguerie d'être aussi mauvais.,fr,,0,0,0,0,,Twitter for Android,,
40,2023-03-06 11:48:02+00:00,1632709621961093122,yukichi_ibiki,"@yomitaku_ns よみさん。心不全で入院中の患者さんの病棟管理にSpO2低下していると、心不全増悪って考えちゃいますよね😅

アラームなって見に行くと、チェーンストークスな呼吸をしていることあるんですが、そのままPSGしようとなりにくいですよね（DPCだとなおさら…）💦",ja,,0,0,1,0,,Twitter for iPhone,,
41,2023-03-06 11:47:52+00:00,1632709576792449026,Dozotiquement,@COLT_GUNSTRIDER Non le débile du PSG 😂,fr,,0,0,0,0,,Twitter for Android,,
42,2023-03-06 11:47:22+00:00,1632709454033559553,f0biola,@burn_lies7 J’ai une grosse addiction au sucre depuis petite j’ai juste eu 7 caries et je suis aigrie quand j’ai pas de coca mais je met en danger personne si ce n’est moi-même. Vrm pas comparable à l’alcool.,fr,,0,0,0,0,,Twitter for iPhone,,
43,2023-03-06 11:47:20+00:00,1632709446450249730,antoniogv_05,"@adrianaargiles Joder, joder! Si esta aquí la JODIDA ADRIANA, con q nos vas a salir hoy , nos vas a poner la parte de Quevedo? 
Vas a salir con uno con el chándal del psg? 
Venga dame una misión secundaria q lo estás deseando‼️‼️",es,,0,1,1,0,,Twitter for iPhone,,
44,2023-03-06 11:47:20+00:00,1632709445481381889,Terrorsquadx,@Alamirrr03 @PascalRio3 @ValOccidentales Ah oue et en quoi du coup ?,fr,,0,0,0,0,,Twitter for iPhone,,
45,2023-03-06 11:47:05+00:00,1632709379995865088,FYbwghBALbPxPSG,"#わたしの働く活力キャンペーン 
一時の贅沢。",ja,['わたしの働く活力キャンペーン'],0,0,0,0,,Twitter Web App,,
46,2023-03-06 11:47:04+00:00,1632709378955411457,febroo145,"Final maçım için de daha önceden grubumda olan PSG ile eşleştim. Dedim ben bunları grupta bir kere yendim, bir daha yenerim. Ve 3-2lik skorla yenip, şampiyonlar ligi şampiyonu oldum.",tr,,1,0,0,0,,Twitter Web App,,
47,2023-03-06 11:47:04+00:00,1632709378699558913,samanth54936409,@footmercato non le psg va ce faire voller comme  dab,fr,,0,0,1,0,,Twitter for Android,,
